338,238,orange,0.082762,0.972629,6.779373
420,232,orange,2.067314,1.023154,8.135247
470,230,orange,3.267314,0.975154,8.135247
338,236,big orange,0.082762,0.932629,6.779373
468,230,orange,3.219314,0.975154,8.135247
418,234,orange,2.019314,1.071154,8.135247
338,236,big orange,0.082762,0.932629,6.779373
222,226,orange,-3.355857,1.098943,10.169059
220,226,orange,-3.415857,1.098943,10.169059
468,230,orange,3.219314,0.975154,8.135247
338,236,big orange,0.082762,0.932629,6.779373
278,246,yellow,-0.957633,0.970825,5.810891
418,232,orange,2.019314,1.023154,8.135247
338,236,big orange,0.082762,0.932629,6.779373
278,248,yellow,-0.957633,1.005110,5.810891
