92,258,blue,-2.902343,0.823577,4.067624
92,262,blue,-2.902343,0.871577,4.067624
370,260,yellow,0.542071,1.059471,5.084529
84,264,blue,-2.998343,0.895577,4.067624
370,260,yellow,0.542071,1.059471,5.084529
84,264,blue,-2.998343,0.895577,4.067624
90,258,blue,-2.926343,0.823577,4.067624
92,262,blue,-2.902343,0.871577,4.067624
92,256,blue,-4.146204,1.142253,5.810891
92,262,blue,-2.902343,0.871577,4.067624
84,258,blue,-2.998343,0.823577,4.067624
256,240,yellow,-1.557238,1.012629,6.779373
90,260,blue,-2.926343,0.847577,4.067624
