330,256,yellow,-0.057929,0.999471,5.084529
78,250,blue,-4.386204,1.039396,5.810891
64,250,blue,-4.626204,1.039396,5.810891
328,256,yellow,-0.087929,0.999471,5.084529
64,250,blue,-4.626204,1.039396,5.810891
68,242,blue,-4.557633,0.902253,5.810891
328,256,yellow,-0.087929,0.999471,5.084529
74,242,blue,-4.454775,0.902253,5.810891
328,256,yellow,-0.087929,0.999471,5.084529
72,240,blue,-4.489061,0.867967,5.810891
70,240,blue,-4.523347,0.867967,5.810891
332,250,yellow,-0.027929,0.909471,5.084529
72,242,blue,-4.489061,0.902253,5.810891
330,256,yellow,-0.057929,0.999471,5.084529
64,250,blue,-4.626204,1.039396,5.810891
78,250,blue,-4.386204,1.039396,5.810891
