346,236,big orange,0.242762,0.932629,6.779373
424,232,orange,2.163314,1.023154,8.135247
346,234,big orange,0.242762,0.892629,6.779373
474,230,orange,3.363314,0.975154,8.135247
60,276,blue,-2.738619,0.866314,3.389686
344,234,big orange,0.243314,1.071154,8.135247
474,230,orange,3.363314,0.975154,8.135247
424,232,orange,2.163314,1.023154,8.135247
60,270,blue,-2.738619,0.806314,3.389686
346,234,big orange,0.242762,0.892629,6.779373
424,232,orange,2.163314,1.023154,8.135247
344,234,big orange,0.243314,1.071154,8.135247
424,232,orange,2.163314,1.023154,8.135247
290,248,yellow,-0.751918,1.005110,5.810891
292,246,yellow,-0.717633,0.970825,5.810891
