330,252,yellow,-0.066204,1.073682,5.810891
320,252,yellow,-0.237633,1.073682,5.810891
110,274,blue,-2.686343,1.015577,4.067624
90,276,blue,-2.660312,0.945070,3.697839
318,252,yellow,-0.271918,1.073682,5.810891
90,276,blue,-2.660312,0.945070,3.697839
110,274,blue,-2.686343,1.015577,4.067624
44,230,blue,-6.956686,0.975154,8.135247
102,260,blue,-2.782343,0.847577,4.067624
104,264,blue,-2.758343,0.895577,4.067624
46,230,blue,-6.908686,0.975154,8.135247
96,264,blue,-2.854343,0.895577,4.067624
102,262,blue,-2.782343,0.871577,4.067624
324,242,yellow,-0.169061,0.902253,5.810891
318,252,yellow,-0.271918,1.073682,5.810891
328,252,yellow,-0.100490,1.073682,5.810891
