100,258,blue,-3.507929,1.029472,5.084529
394,280,yellow,0.721657,1.087577,4.067624
84,260,blue,-3.747929,1.059471,5.084529
398,278,yellow,0.769657,1.063577,4.067624
96,248,blue,-3.567929,0.879471,5.084529
84,260,blue,-3.747929,1.059471,5.084529
100,258,blue,-3.507929,1.029472,5.084529
394,280,yellow,0.721657,1.087577,4.067624
90,250,blue,-3.657929,0.909471,5.084529
84,258,blue,-3.747929,1.029472,5.084529
94,248,blue,-3.597929,0.879471,5.084529
404,258,yellow,0.841657,0.823577,4.067624
94,248,blue,-3.597929,0.879471,5.084529
90,250,blue,-3.657929,0.909471,5.084529
90,250,blue,-3.657929,0.909471,5.084529
94,250,blue,-3.597929,0.909471,5.084529
