374,250,yellow,0.535175,0.808419,4.519582
168,220,yellow,-4.975857,0.918943,10.169059
210,228,yellow,-2.972686,0.927154,8.135247
376,260,yellow,0.561841,0.941752,4.519582
168,220,yellow,-4.975857,0.918943,10.169059
210,228,yellow,-2.972686,0.927154,8.135247
374,250,yellow,0.535175,0.808419,4.519582
374,260,yellow,0.535175,0.941752,4.519582
210,230,yellow,-2.972686,0.975154,8.135247
374,248,yellow,0.535175,0.781752,4.519582
210,226,yellow,-2.972686,0.879154,8.135247
372,248,yellow,0.508508,0.781752,4.519582
372,254,yellow,0.508508,0.861752,4.519582
372,248,yellow,0.508508,0.781752,4.519582
