282,230,orange,-1.244686,0.975154,8.135247
382,228,orange,1.444143,1.158943,10.169059
524,246,orange,3.259510,0.970825,5.810891
416,250,orange,1.408082,1.039396,5.810891
416,248,orange,1.408082,1.005110,5.810891
592,242,orange,5.162762,1.052629,6.779373
416,250,orange,1.408082,1.039396,5.810891
382,228,orange,1.444143,1.158943,10.169059
592,242,orange,5.162762,1.052629,6.779373
416,248,orange,1.408082,1.005110,5.810891
524,246,orange,3.259510,0.970825,5.810891
592,242,orange,5.162762,1.052629,6.779373
416,248,orange,1.408082,1.005110,5.810891
524,246,orange,3.259510,0.970825,5.810891
416,250,orange,1.408082,1.039396,5.810891
524,248,orange,3.259510,1.005110,5.810891
