78,240,blue,-4.386204,0.867967,5.810891
78,222,blue,-7.675857,0.978943,10.169059
78,244,blue,-4.386204,0.936539,5.810891
74,244,blue,-4.454775,0.936539,5.810891
78,240,blue,-4.386204,0.867967,5.810891
78,242,blue,-4.386204,0.902253,5.810891
254,234,yellow,-1.916686,1.071154,8.135247
74,242,blue,-4.454775,0.902253,5.810891
454,266,yellow,1.201381,0.766314,3.389686
252,226,yellow,-1.964686,0.879154,8.135247
74,242,blue,-4.454775,0.902253,5.810891
254,234,yellow,-1.916686,1.071154,8.135247
254,238,yellow,-1.916686,1.167154,8.135247
76,242,blue,-4.420490,0.902253,5.810891
