158,228,blue,-4.220686,0.927154,8.135247
70,222,blue,-7.915857,0.978943,10.169059
190,250,blue,-1.918159,0.808419,4.519582
68,224,blue,-7.975857,1.038943,10.169059
190,250,blue,-1.918159,0.808419,4.519582
158,228,blue,-4.220686,0.927154,8.135247
68,222,blue,-7.975857,0.978943,10.169059
192,254,blue,-1.891492,0.861752,4.519582
158,226,blue,-4.220686,0.879154,8.135247
190,254,blue,-1.918159,0.861752,4.519582
190,252,blue,-1.918159,0.835086,4.519582
398,248,yellow,1.099510,1.005110,5.810891
190,254,blue,-1.918159,0.861752,4.519582
404,252,yellow,1.202367,1.073682,5.810891
400,248,yellow,1.133796,1.005110,5.810891
188,252,blue,-1.944825,0.835086,4.519582
