328,244,yellow,-0.100490,0.936539,5.810891
98,230,blue,-4.717238,0.812629,6.779373
102,230,blue,-4.637238,0.812629,6.779373
130,248,blue,-3.057929,0.879471,5.084529
100,230,blue,-4.677238,0.812629,6.779373
318,242,yellow,-0.380686,1.263154,8.135247
128,246,blue,-3.087929,0.849471,5.084529
100,228,blue,-4.677238,0.772629,6.779373
318,242,yellow,-0.380686,1.263154,8.135247
128,246,blue,-3.087929,0.849471,5.084529
316,242,yellow,-0.428686,1.263154,8.135247
126,244,blue,-3.117929,0.819471,5.084529
126,246,blue,-3.117929,0.849471,5.084529
