304,232,orange,-0.716686,1.023154,8.135247
488,230,orange,4.624143,1.218943,10.169059
410,230,orange,1.827314,0.975154,8.135247
450,254,orange,1.742071,0.969471,5.084529
488,230,orange,4.624143,1.218943,10.169059
450,258,orange,1.742071,1.029472,5.084529
450,254,orange,1.742071,0.969471,5.084529
410,230,orange,1.827314,0.975154,8.135247
574,254,orange,3.602071,0.969471,5.084529
452,254,orange,1.772071,0.969471,5.084529
410,230,orange,1.827314,0.975154,8.135247
304,232,orange,-0.716686,1.023154,8.135247
450,256,orange,1.742071,0.999471,5.084529
574,256,orange,3.602071,0.999471,5.084529
452,254,orange,1.772071,0.969471,5.084529
