198,252,blue,-1.811492,0.835086,4.519582
196,256,blue,-1.838159,0.888419,4.519582
186,226,blue,-3.548686,0.879154,8.135247
182,226,blue,-3.644686,0.879154,8.135247
432,250,yellow,1.308508,0.808419,4.519582
430,260,yellow,1.281841,0.941752,4.519582
198,254,blue,-1.811492,0.861752,4.519582
198,252,blue,-1.811492,0.835086,4.519582
202,252,blue,-1.758159,0.835086,4.519582
196,254,blue,-1.838159,0.861752,4.519582
432,248,yellow,1.308508,0.781752,4.519582
430,258,yellow,1.922762,1.372629,6.779373
198,254,blue,-1.811492,0.861752,4.519582
202,254,blue,-1.758159,0.861752,4.519582
432,248,yellow,1.308508,0.781752,4.519582
