382,268,yellow,0.641841,1.048419,4.519582
366,264,yellow,0.428508,0.995086,4.519582
380,266,yellow,0.615175,1.021752,4.519582
80,232,blue,-5.077238,0.852629,6.779373
80,232,blue,-5.077238,0.852629,6.779373
380,266,yellow,0.615175,1.021752,4.519582
366,264,yellow,0.428508,0.995086,4.519582
112,278,blue,-2.218619,0.886314,3.389686
110,272,blue,-2.686343,0.991577,4.067624
80,230,blue,-5.077238,0.812629,6.779373
366,264,yellow,0.428508,0.995086,4.519582
366,264,yellow,0.428508,0.995086,4.519582
372,254,yellow,0.508508,0.861752,4.519582
