90,232,blue,-4.877238,0.852629,6.779373
392,274,yellow,0.697657,1.015577,4.067624
406,274,yellow,0.865657,1.015577,4.067624
410,276,yellow,0.913657,1.039577,4.067624
410,276,yellow,0.913657,1.039577,4.067624
390,272,yellow,0.673657,0.991577,4.067624
406,274,yellow,0.865657,1.015577,4.067624
86,234,blue,-4.957238,0.892629,6.779373
390,272,yellow,0.673657,0.991577,4.067624
406,272,yellow,0.865657,0.991577,4.067624
90,232,blue,-4.877238,0.852629,6.779373
88,232,blue,-4.917238,0.852629,6.779373
398,250,yellow,0.769657,0.727577,4.067624
