384,238,orange,1.002762,0.972629,6.779373
520,242,orange,3.722762,1.052629,6.779373
520,240,orange,3.722762,1.012629,6.779373
384,240,orange,1.002762,1.012629,6.779373
632,240,orange,5.962762,1.012629,6.779373
384,238,orange,1.002762,0.972629,6.779373
522,240,orange,3.762762,1.012629,6.779373
252,226,orange,-2.455857,1.098943,10.169059
82,252,blue,-3.777929,0.939471,5.084529
384,238,orange,1.002762,0.972629,6.779373
520,240,orange,3.722762,1.012629,6.779373
82,252,blue,-3.777929,0.939471,5.084529
520,240,orange,3.722762,1.012629,6.779373
384,238,orange,1.002762,0.972629,6.779373
82,252,blue,-3.777929,0.939471,5.084529
520,248,big orange,3.722762,1.172629,6.779373
