122,272,blue,-2.542343,0.991577,4.067624
140,270,blue,-2.326343,0.967577,4.067624
142,272,blue,-2.302343,0.991577,4.067624
416,282,yellow,0.896052,1.010525,3.697839
126,260,blue,-2.494343,0.847577,4.067624
416,282,yellow,0.896052,1.010525,3.697839
122,272,blue,-2.542343,0.991577,4.067624
138,270,blue,-2.350343,0.967577,4.067624
132,258,blue,-2.422343,0.823577,4.067624
138,268,blue,-2.350343,0.943577,4.067624
122,270,blue,-2.542343,0.967577,4.067624
126,260,blue,-2.494343,0.847577,4.067624
132,258,blue,-2.422343,0.823577,4.067624
424,260,yellow,1.081657,0.847577,4.067624
290,244,yellow,-0.877238,1.092629,6.779373
