140,284,blue,-1.661674,0.811127,2.905445
118,222,blue,-6.475857,0.978943,10.169059
168,236,blue,-3.317238,0.932629,6.779373
172,236,blue,-3.237238,0.932629,6.779373
170,234,blue,-3.277238,0.892629,6.779373
168,234,blue,-3.317238,0.892629,6.779373
118,222,blue,-6.475857,0.978943,10.169059
518,280,yellow,1.473105,0.725051,2.711749
328,236,yellow,-0.140686,1.119154,8.135247
168,234,blue,-3.317238,0.892629,6.779373
324,236,yellow,-0.236686,1.119154,8.135247
168,232,blue,-3.317238,0.852629,6.779373
324,232,yellow,-0.236686,1.023154,8.135247
