180,212,blue,-9.231714,1.357886,20.338118
208,226,blue,-3.020686,0.879154,8.135247
144,270,blue,-2.071221,0.879616,3.697839
142,264,blue,-2.093039,0.814161,3.697839
206,226,blue,-3.068686,0.879154,8.135247
140,264,blue,-2.114857,0.814161,3.697839
144,270,blue,-2.071221,0.879616,3.697839
134,270,blue,-2.180312,0.879616,3.697839
142,264,blue,-2.093039,0.814161,3.697839
144,268,blue,-2.071221,0.857797,3.697839
206,226,blue,-3.068686,0.879154,8.135247
400,254,yellow,0.881841,0.861752,4.519582
136,264,blue,-2.158494,0.814161,3.697839
140,264,blue,-2.114857,0.814161,3.697839
