472,248,big orange,1.657657,0.703577,4.067624
472,244,orange,1.657657,0.655577,4.067624
248,232,blue,-1.717238,0.852629,6.779373
468,262,big orange,1.788508,0.968419,4.519582
468,262,big orange,1.788508,0.968419,4.519582
472,244,orange,1.657657,0.655577,4.067624
472,248,big orange,1.657657,0.703577,4.067624
470,258,big orange,1.815175,0.915086,4.519582
472,244,orange,1.657657,0.655577,4.067624
470,258,big orange,1.815175,0.915086,4.519582
472,248,big orange,1.657657,0.703577,4.067624
222,244,orange,-1.342343,0.655577,4.067624
470,260,big orange,1.815175,0.941752,4.519582
472,244,orange,1.657657,0.655577,4.067624
472,246,big orange,1.657657,0.679577,4.067624
228,248,orange,-1.270343,0.703577,4.067624
