310,230,orange,-0.572686,0.975154,8.135247
446,248,orange,1.922367,1.005110,5.810891
410,230,orange,2.284143,1.218943,10.169059
482,230,orange,4.444143,1.218943,10.169059
632,246,orange,5.110939,0.970825,5.810891
446,252,orange,1.922367,1.073682,5.810891
446,248,orange,1.922367,1.005110,5.810891
410,230,orange,2.284143,1.218943,10.169059
482,228,orange,4.444143,1.158943,10.169059
446,248,orange,1.922367,1.005110,5.810891
558,250,orange,3.842367,1.039396,5.810891
376,262,yellow,0.561841,0.968419,4.519582
446,248,orange,1.922367,1.005110,5.810891
558,248,orange,3.842367,1.005110,5.810891
556,250,orange,3.808082,1.039396,5.810891
444,250,orange,1.888082,1.039396,5.810891
