222,238,blue,-1.917633,0.833682,5.810891
496,260,big orange,1.621381,0.706314,3.389686
494,266,big orange,1.601381,0.766314,3.389686
222,236,blue,-1.917633,0.799396,5.810891
492,278,big orange,1.459736,0.818136,3.128941
494,260,big orange,1.601381,0.706314,3.389686
222,238,blue,-1.917633,0.833682,5.810891
222,236,blue,-1.917633,0.799396,5.810891
220,236,blue,-2.277238,0.932629,6.779373
494,266,big orange,1.601381,0.766314,3.389686
162,268,big orange,-1.473102,0.673984,2.905445
222,236,blue,-1.917633,0.799396,5.810891
494,260,big orange,1.601381,0.706314,3.389686
394,242,yellow,1.202762,1.052629,6.779373
396,244,yellow,1.242762,1.092629,6.779373
