150,264,blue,-2.451492,0.995086,4.519582
146,262,blue,-2.504825,0.968419,4.519582
132,264,blue,-2.691492,0.995086,4.519582
398,272,yellow,0.855175,1.101752,4.519582
398,270,yellow,0.855175,1.075086,4.519582
132,264,blue,-2.691492,0.995086,4.519582
146,262,blue,-2.504825,0.968419,4.519582
136,254,blue,-2.638159,0.861752,4.519582
142,252,blue,-2.558159,0.835086,4.519582
130,262,blue,-2.718159,0.968419,4.519582
136,252,blue,-2.638159,0.835086,4.519582
130,262,blue,-2.718159,0.968419,4.519582
140,252,blue,-2.584826,0.835086,4.519582
136,252,blue,-2.638159,0.835086,4.519582
140,252,blue,-2.584826,0.835086,4.519582
136,252,blue,-2.638159,0.835086,4.519582
