202,254,blue,-1.758159,0.861752,4.519582
208,254,blue,-1.678159,0.861752,4.519582
172,228,blue,-3.884686,0.927154,8.135247
208,250,blue,-1.678159,0.808419,4.519582
208,248,blue,-1.678159,0.781752,4.519582
208,254,blue,-1.678159,0.861752,4.519582
172,228,blue,-3.884686,0.927154,8.135247
84,222,blue,-5.996686,0.783154,8.135247
204,252,blue,-1.731492,0.835086,4.519582
172,226,blue,-3.884686,0.879154,8.135247
208,252,blue,-1.678159,0.835086,4.519582
408,242,yellow,1.270939,0.902253,5.810891
206,252,blue,-1.704825,0.835086,4.519582
202,252,blue,-1.758159,0.835086,4.519582
206,250,blue,-1.704825,0.808419,4.519582
410,248,yellow,1.305224,1.005110,5.810891
