136,252,blue,-2.967929,0.939471,5.084529
140,246,blue,-3.323347,0.970825,5.810891
142,252,blue,-2.877929,0.939471,5.084529
374,246,yellow,0.688082,0.970825,5.810891
374,246,yellow,0.688082,0.970825,5.810891
78,234,blue,-5.117238,0.892629,6.779373
140,252,blue,-2.907929,0.939471,5.084529
134,252,blue,-2.997929,0.939471,5.084529
76,234,blue,-5.157238,0.892629,6.779373
136,250,blue,-2.967929,0.909471,5.084529
140,248,blue,-2.907929,0.879471,5.084529
136,250,blue,-2.967929,0.909471,5.084529
138,250,blue,-2.937929,0.909471,5.084529
76,234,blue,-5.157238,0.892629,6.779373
136,250,blue,-2.967929,0.909471,5.084529
140,250,blue,-2.907929,0.909471,5.084529
