96,254,blue,-3.567929,0.969471,5.084529
72,220,blue,-7.855857,0.918943,10.169059
136,226,blue,-4.748686,0.879154,8.135247
102,254,blue,-3.477929,0.969471,5.084529
102,254,blue,-3.477929,0.969471,5.084529
100,250,blue,-3.507929,0.909471,5.084529
96,254,blue,-3.567929,0.969471,5.084529
136,226,blue,-4.748686,0.879154,8.135247
136,226,blue,-4.748686,0.879154,8.135247
96,252,blue,-3.567929,0.939471,5.084529
102,252,blue,-3.477929,0.939471,5.084529
312,242,yellow,-0.437238,1.052629,6.779373
100,252,blue,-3.507929,0.939471,5.084529
312,238,yellow,-0.437238,0.972629,6.779373
312,244,yellow,-0.437238,1.092629,6.779373
98,252,blue,-3.537929,0.939471,5.084529
