128,218,yellow,-6.175857,0.858943,10.169059
94,242,blue,-3.597929,0.789471,5.084529
94,244,blue,-3.597929,0.819471,5.084529
180,216,orange,-6.154476,1.065257,13.558745
126,218,yellow,-6.235857,0.858943,10.169059
94,242,blue,-3.597929,0.789471,5.084529
94,244,blue,-3.597929,0.819471,5.084529
98,242,blue,-3.537929,0.789471,5.084529
352,246,yellow,0.310939,0.970825,5.810891
94,242,blue,-3.597929,0.789471,5.084529
258,230,yellow,-1.820686,0.975154,8.135247
352,246,yellow,0.310939,0.970825,5.810891
94,242,blue,-3.597929,0.789471,5.084529
352,242,yellow,0.310939,0.902253,5.810891
352,248,yellow,0.310939,1.005110,5.810891
