132,248,blue,-2.691492,0.781752,4.519582
38,236,blue,-5.071918,0.799396,5.810891
134,252,blue,-2.664825,0.835086,4.519582
34,238,blue,35.983429,-5.835772,-40.676235
132,252,blue,-2.691492,0.835086,4.519582
132,248,blue,-2.691492,0.781752,4.519582
38,236,blue,-5.071918,0.799396,5.810891
128,248,blue,-2.744825,0.781752,4.519582
128,252,blue,-2.744825,0.835086,4.519582
132,252,blue,-2.691492,0.835086,4.519582
264,230,yellow,-1.676686,0.975154,8.135247
370,240,yellow,0.619510,0.867967,5.810891
130,248,blue,-2.718159,0.781752,4.519582
372,244,yellow,0.653796,0.936539,5.810891
130,250,blue,-2.718159,0.808419,4.519582
372,246,yellow,0.653796,0.970825,5.810891
