442,248,big orange,1.441841,0.781752,4.519582
442,242,big orange,1.441841,0.701752,4.519582
438,262,orange,1.388508,0.968419,4.519582
440,258,big orange,1.415175,0.915086,4.519582
440,248,big orange,1.415175,0.781752,4.519582
440,258,big orange,1.415175,0.915086,4.519582
438,260,big orange,1.388508,0.941752,4.519582
442,242,big orange,1.441841,0.701752,4.519582
440,256,big orange,1.415175,0.888419,4.519582
442,246,big orange,1.441841,0.755086,4.519582
440,262,big orange,1.415175,0.968419,4.519582
192,248,big orange,-1.702343,0.703577,4.067624
440,256,big orange,1.415175,0.888419,4.519582
190,264,orange,-1.726343,0.895577,4.067624
440,246,big orange,1.592071,0.849471,5.084529
446,254,big orange,1.495175,0.861752,4.519582
