410,240,big orange,1.305224,0.867967,5.810891
410,232,big orange,1.305224,0.730825,5.810891
408,242,big orange,1.270939,0.902253,5.810891
470,250,big orange,1.485143,0.661434,3.697839
410,240,big orange,1.305224,0.867967,5.810891
408,242,big orange,1.270939,0.902253,5.810891
468,254,big orange,1.463325,0.705070,3.697839
470,250,big orange,1.485143,0.661434,3.697839
410,230,orange,1.305224,0.696539,5.810891
468,254,big orange,1.463325,0.705070,3.697839
410,240,big orange,1.305224,0.867967,5.810891
408,242,big orange,1.270939,0.902253,5.810891
470,254,big orange,1.485143,0.705070,3.697839
186,254,big orange,-1.613039,0.705070,3.697839
470,254,big orange,1.485143,0.705070,3.697839
476,254,big orange,1.550597,0.705070,3.697839
