592,240,yellow,0.680843,0.177714,0.992356
350,212,blue,0.013975,0.138854,1.376493
408,198,blue,0.319392,0.114603,1.855274
282,194,orange,-0.356810,0.100424,1.984712
118,192,orange,-1.360897,0.096038,2.133565
530,184,blue,1.509430,0.066708,2.942848
182,184,orange,-1.306002,0.064484,2.844753
