0.003623,1.153333,-0.141612
2.777451,1.905595,0.115831
3.570037,4.848533,0.105098
0.739234,5.902511,0.103835
-0.075803,9.479239,0.165466
3.363517,9.841515,0.181540
2.263343,12.679616,0.224822
-1.749233,12.425548,0.219028
