3.188769,13.508454,0.725340
3.113051,14.415456,0.772897
-3.672350,12.858828,0.233426
-1.694431,8.354571,0.148799
-0.046181,3.605112,-0.062933
0.001218,1.163264,-0.142831
-2.779324,2.673305,0.125046
